# of clients,CPU usage (%),Memory usage (bytes)
7363,0,439570432
7364,10.8,440737792
7365,0,441901056
7366,0,428048384
7367,10.9,429445120
7368,0,430604288
7369,10.9,432091136
7370,50,404054016
7371,0,405225472
7372,15.6,405831680
7373,0,406999040
7374,0,408735744
7375,9.4,409686016
7376,0,410853376
7377,6.2,413167616
7378,0,414248960
7379,0,415404032
7380,9.4,416124928
7381,0,417284096
7382,6.2,419008512
7383,0,414613504
7384,0,416923648
7385,11,419246080
7386,0,419282944
7387,7.8,421023744
7388,0,423333888
7389,0,423518208
7390,7.8,426500096
7391,0,427118592
7392,7.8,428281856
7393,0,430505984
7394,7.9,430972928
7395,0,432709632
7396,45.3,398749696
7397,0,401080320
7398,6.2,403402752
7399,0,403460096
7400,0,405204992
7401,12.6,404287488
7402,0,406601728
7403,7.9,408924160
7404,0,409808896
7405,7.8,410988544
7406,0,413323264
7407,9.3,413667328
7408,0,415444992
7409,7.9,416862208
7410,0,418050048
7411,9.4,419241984
7412,0,421392384
7413,0,422563840
7414,6.3,423743488
7415,0,424919040
7416,0,426094592
7417,14.1,428048384
7418,0,429219840
7419,6.2,430387200
7420,0,431771648
7421,9.3,432939008
7422,0,435257344
7423,9.4,435732480
7424,0,437477376
7425,0,438636544
7426,9.4,439799808
7427,0,440963072
7428,46.8,399204352
7429,0,401555456
7430,7.8,403910656
7431,0,405143552
7432,0,406360064
7433,12.5,408182784
7434,0,409378816
7435,9.4,410574848
7436,0,411971584
7437,0,413175808
7438,11,414392320
7439,0,415768576
7440,15.6,416972800
7441,0,415354880
7442,10.9,417722368
7443,0,420081664
7444,12.6,423772160
7445,9.3,424972288
7446,0,426160128
7447,7.9,427360256
7448,0,428535808
7449,0,429883392
7450,6.2,431054848
7451,9.4,432807936
7452,0,433782784
7453,7.9,435531776
7454,0,437854208
7455,0,438038528
7456,4.6,439209984
7457,0,439734272
7458,7.8,440913920
7459,0,443236352
7460,0,443191296
7461,6.2,444948480
7462,0,447275008
7463,7.8,447148032
7464,0,403165184
7465,10.9,405491712
7466,0,407846912
7467,10.8,408522752
7468,0,409706496
7469,0,412045312
7470,9.4,412336128
7471,0,414089216
7472,7.8,415551488
7473,0,416755712
7474,0,417939456
7475,6.3,418791424
7476,0,419962880
7477,6.3,422305792
7478,0,422760448
7479,0,424517632
7480,12.5,425963520
7481,0,427139072
7482,7.8,428322816
7483,0,429780992
7484,14,430972928
7485,0,432156672
7486,12.5,432726016
7487,0,435040256
7488,0,437362688
7489,7.8,438542336
7490,0,439713792
7491,9.4,440619008
7492,0,441790464
7493,12.5,442961920
7494,12.5,445390848
7495,0,404160512
7496,6.2,406499328
7497,0,408834048
7498,0,410652672
7499,7.8,411848704
7500,0,413614080
7501,6.3,414031872
7502,0,415813632
7503,0,417312768
7504,11,418492416
7505,0,420528128
7506,9.4,420847616
7507,0,422625280
7508,7.8,424976384
7509,0,425357312
7510,0,427130880
7511,7.8,424394752
7512,0,426745856
7513,6.3,429092864
7514,0,430784512
7515,0,431984640
7516,4.7,433176576
7517,0,435191808
7518,6.3,437739520
7519,0,394072064
7520,7.9,397500416
7521,0,399831040
7522,6.3,401731584
7523,0,402919424
7524,9.3,403902464
7525,0,405118976
7526,0,406888448
7527,14.31666667,407343104
7528,33.6,409366528
7529,22.4,410554368
7530,26.56666667,412991488
7531,21.1,411332608
7532,17.2,413704192
7533,15.6,415154176
7534,14.05,416387072
7535,17.2,417624064
7536,7.8,419983360
7537,0,420642816
7538,0,422416384
7539,7.8,424771584
7540,43.7,400478208
7541,0,402272256
7542,0,404656128
7543,7.9,401895424
7544,0,404262912
7545,7.8,406646784
7546,0,406896640
7547,0,408129536
7548,9.4,410521600
7549,0,411369472
7550,11,412643328
7551,0,414982144
7552,0,416198656
7553,7.8,418017280
7554,0,418992128
7555,6.2,420212736
7556,0,395997184
7557,14.2,397246464
7558,0,398471168
7559,4.7,399679488
7560,0,401469440
7561,0,403410944
7562,7.9,405196800
7563,0,406503424
7564,10.9,407691264
7565,0,408879104
7566,0,410845184
7567,7.8,412033024
7568,0,413224960
7569,10.9,414904320
7570,0,416112640
7571,0,412676096
7572,7.9,415051776
7573,12.4,417427456
7574,0,418672640
7575,0,419889152
7576,7.8,422260736
7577,0,422686720
7578,6.2,424476672
7579,0,425844736
7580,0,427040768
7581,6.2,428249088
7582,0,429862912
7583,10.9,431095808
7584,0,395657216
7585,7.8,398045184
7586,0,400449536
7587,11,401649664
7588,0,403427328
7589,7.9,405008384
7590,0,406200320
7591,0,407412736
7592,14.1,409608192
7593,0,410804224
7594,12.4,412659712
7595,0,412684288
7596,7.8,414478336
7597,0,412758016
7598,0,415125504
7599,7.8,417497088
7600,0,417935360
7601,0,419131392
7602,4.7,421511168
7603,0,421785600
7604,0,422981632
7605,7.8,425369600
7606,0,425639936
7607,15.5,426872832
7608,48.5,398630912
7609,0,401002496
7610,0,403451904
7611,6.3,404656128
7612,0,405872640
7613,0,407453696
7614,6.3,408653824
7615,0,409874432
7616,17.2,410673152
7617,0,411348992
7618,6.3,411066368
7619,0,413450240
7620,11,415862784
7621,0,416997376
7622,0,418820096
7623,12.4,421224448
7624,0,421498880
7625,11,423301120
7626,0,424878080
7627,0,426090496
7628,6.3,427294720
7629,0,428769280
7630,9.4,431243264
7631,10.9,428503040
7632,0,430907392
7633,0,433315840
7634,7.8,434110464
7635,0,435310592
7636,50,400121856
7637,0,402493440
7638,7.8,404877312
7639,0,404312064
7640,0,406687744
7641,12.5,405921792
7642,0,408309760
7643,7.7,410693632
7644,0,409518080
7645,9.4,411918336
7646,0,412188672
7647,7.7,413974528
7648,0,416366592
7649,0,416866304
7650,11,418099200
7651,0,420560896
7652,9.3,422133760
7653,0,424509440
7654,9.4,422281216
7655,0,424689664
7656,0,427098112
7657,9.4,427667456
7658,0,428879872
7659,7.8,431280128
7660,0,431419392
7661,0,433840128
7662,4.7,436256768
7663,0,436465664
7664,10.9,437669888
7665,0,440074240
7666,53.1,403124224
7667,0,404586496
7668,11,405196800
7669,7.7,407003136
7670,0,409395200
7671,18.7,409796608
7672,0,411021312
7673,9.3,410087424
7674,0,412504064
7675,12.5,414314496
7676,0,415535104
7677,9.4,417370112
7678,0,419446784
7679,7.8,420651008
7680,0,423043072
7681,0,423329792
7682,11,425132032
7683,0,425988096
7684,6.2,427192320
7685,0,429592576
7686,0,429535232
7687,11,431349760
7688,7.8,429211648
7689,0,431616000
7690,0,434016256
7691,10.9,435392512
7692,9.4,436625408
7693,0,402796544
7694,6.3,404631552
7695,0,407064576
7696,0,408367104
7697,7.7,409628672
7698,0,410574848
7699,6.3,411832320
7700,0,413089792
7701,0,414535680
7702,7.8,415768576
7703,0,417398784
7704,7.9,418664448
7705,0,419901440
7706,7.9,422006784
7707,0,423256064
7708,9.4,425107456
7709,0,425603072
7710,0,427450368
7711,7.8,428969984
7712,0,430190592
7713,9.3,431403008
7714,0,432898048
7715,0,434110464
7716,9.4,435326976
7717,0,436826112
7718,15.7,439152640
7719,0,440393728
7720,53.2,403591168
7721,0,406007808
7722,7.8,408420352
7723,0,409640960
7724,0,410865664
7725,9.3,412745728
7726,0,413982720
7727,21.9,412540928
7728,0,414965760
7729,9.4,417386496
7730,0,419807232
7731,0,421048320
7732,10.9,422277120
7733,0,423563264
7734,9.3,424816640
7735,0,427098112
7736,6.3,428318720
7737,0,429543424
7738,0,430600192
7739,11,431812608
7740,0,430227456
7741,6.3,432635904
7742,0,435056640
7743,11,436879360
7744,0,438124544
7745,10.9,439377920
7746,0,440877056
7747,45.3,408981504
7748,0,410800128
7749,4.7,413212672
7750,0,413233152
7751,9.3,415039488
7752,0,415408128
7753,12.6,416649216
7754,0,419061760
7755,12.5,419282944
7756,0,421711872
7757,0,422068224
7758,6.3,423288832
7759,0,425725952
7760,9.4,425496576
7761,0,427937792
7762,9.4,427995136
7763,0,429834240
7764,9.3,432275456
7765,0,432619520
7766,0,435040256
7767,7.9,438530048
7768,0,437489664
7769,0,439934976
7770,9.4,442372096
7771,0,442105856
7772,7.8,443936768
7773,0,408330240
7774,7.8,410767360
7775,0,410796032
7776,10.9,412647424
7777,0,414420992
7778,6.3,415641600
7779,0,418066432
7780,0,418402304
7781,7.9,419631104
7782,0,422060032
7783,9.4,422866944
7784,0,424140800
7785,0,425693184
7786,7.8,426934272
7787,0,428777472
7788,12.5,431308800
7789,0,432529408
7790,6.2,433754112
7791,0,434978816
7792,0,436797440
7793,9.3,435154944
7794,0,437592064
7795,6.3,440037376
7796,0,440352768
7797,6.3,442187776
7798,0,410009600
7799,9.3,412467200
7800,0,414937088
7801,15.6,416825344
7802,9.4,418086912
7803,0,419639296
7804,9.3,420909056
7805,0,422158336
7806,9.4,423120896
7807,0,424386560
7808,10.8,425922560
7809,0,427196416
7810,7.9,429072384
7811,0,430157824
7812,10.9,431419392
7813,0,433905664
7814,9.3,435351552
7815,0,437821440
7816,7.7,434728960
7817,0,437174272
7818,0,439631872
7819,11,441376768
7820,0,442617856
7821,7.8,443871232
7822,0,445112320
7823,0,446353408
7824,48.5,415105024
7825,0,416350208
7826,6.2,417591296
7827,0,418820096
7828,12.5,420081664
7829,0,421322752
7830,0,422719488
7831,21.9,423976960
7832,0,423460864
7833,6.2,425910272
7834,0,427601920
7835,9.4,428871680
7836,0,430120960
7837,15.6,431374336
7838,0,432656384
7839,9.4,433958912
7840,0,436375552
7841,0,437608448
7842,11,439062528
7843,0,440303616
7844,10.9,438714368
7845,0,441184256
7846,10.9,443645952
7847,12.6,444637184
7848,0,445890560
7849,9.3,448815104
7850,0,450048000
7851,42.2,413507584
7852,0,415977472
7853,7.9,418455552
7854,0,419123200
7855,7.8,420384768
7856,0,421994496
7857,0,423264256
7858,6.2,425140224
7859,0,426049536
7860,7.7,427311104
7861,0,429805568
7862,10.9,430067712
7863,0,431955968
7864,7.8,432873472
7865,0,434151424
7866,4.7,436633600
7867,0,435937280
7868,12.5,438435840
7869,0,440598528
7870,0,442445824
7871,9.4,444026880
7872,0,445263872
7873,7.9,447107072
7874,0,448688128
7875,7.8,449933312
7876,0,451178496
7877,45.3,416043008
7878,0,418500608
7879,0,420966400
7880,9.4,422215680
7881,0,423460864
7882,11,424714240
7883,0,426741760
7884,9.3,427995136
7885,0,426622976
7886,4.7,429084672
7887,0,430948352
7888,7.8,431280128
7889,0,433758208
7890,0,432799744
7891,23.5,436195328
7892,9.3,436723712
7893,0,439169024
7894,7.8,441626624
7895,0,442339328
7896,6.3,443584512
7897,0,445841408
7898,10.9,447086592
7899,0,448933888
7900,11,449814528
7901,0,451051520
7902,0,448925696
7903,9.4,451387392
7904,0,453857280
7905,9.4,454737920
7906,0,456007680
7907,45.2,420167680
7908,0,422035456
7909,9.4,423895040
7910,0,425152512
7911,0,426426368
7912,9.3,424845312
7913,0,427311104
7914,7.8,429772800
7915,0,430649344
7916,12.5,432046080
7917,0,432746496
7918,7.7,434012160
7919,0,435879936
7920,0,436252672
7921,7.8,438734848
7922,0,439083008
7923,7.8,440360960
7924,0,444076032
7925,9.4,442605568
7926,0,445104128
7927,6.2,445411328
7928,0,446676992
7929,0,449159168
7930,9.4,450330624
7931,0,451592192
7932,4.7,454078464
7933,0,455036928
7934,7.9,456302592
7935,57.7,417550336
7936,0,420081664
7937,12.5,422567936
7938,0,422612992
7939,4.6,425099264
7940,11,425689088
7941,0,428158976
7942,0,428441600
7943,9.4,431136768
7944,15.6,432758784
7945,0,434016256
7946,9.4,436830208
7947,0,436924416
7948,0,438788096
7949,6.3,441257984
7950,0,441663488
7951,11,443523072
7952,0,445685760
7953,0,446935040
7954,12.5,448499712
7955,0,449744896
7956,7.8,450990080
7957,11,452681728
7958,0,453926912
7959,0,455172096
7960,46.9,421773312
7961,4.7,424280064
7962,0,426856448
7963,0,428150784
7964,4.7,429441024
7965,0,431017984
7966,6.2,432295936
7967,0,433598464
7968,0,434503680
7969,9.4,435789824
7970,21.9,437309440
7971,0,438599680
7972,9.4,439083008
7973,0,438325248
7974,15.6,439640064
7975,0,443244544
7976,9.4,444530688
7977,0,445837312
7978,7.8,447111168
7979,0,448389120
7980,6.3,449220608
7981,0,450498560
7982,7.8,451776512
7983,0,454139904
7984,0,455401472
7985,7.8,456667136
7986,10.9,452976640
7987,0,455507968
7988,9.4,458018816
7989,0,459632640
7990,9.4,460935168
7991,57.8,427601920
7992,0,428863488
7993,12.4,430743552
7994,17.3,432013312
7995,0,433278976
7996,10.9,434987008
7997,0,436264960
7998,9.3,434974720
7999,14.1,437493760
8000,0,440262656
8001,20.3,441552896
8002,0,444125184
8003,7.8,445927424
8004,0,447188992
8005,10.9,448208896
8006,6.3,449474560
8007,0,451346432
8008,6.2,449654784
8009,17.2,452182016
8010,0,453521408
8011,56.2,428818432
8012,0,430080000
8013,9.4,431964160
8014,0,432611328
8015,6.2,433876992
8016,0,435425280
8017,6.2,436690944
8018,0,438571008
8019,9.3,438996992
8020,0,441511936
8021,9.4,442417152
8022,0,443736064
8023,11,445497344
8024,0,446750720
8025,7.8,449245184
8026,0,449777664
8027,7.8,451043328
8028,0,453554176
8029,0,453578752
8030,11,454848512
8031,0,457355264
8032,6.2,457388032
8033,0,459296768
8034,9.3,461271040
8035,0,461422592
8036,18.8,463925248
8037,0,430243840
8038,9.4,432758784
8039,0,435286016
8040,0,435343360
8041,15.7,437264384
8042,0,437542912
8043,6.3,438812672
8044,0,441368576
8045,6.1,441577472
8046,0,444100608
8047,12.6,443609088
8048,0,446357504
8049,9.3,447619072
8050,0,448880640
8051,12.5,451919872
8052,12.5,451436544
8053,0,453963776
8054,7.8,455303168
8055,0,456593408
8056,6.2,458493952
8057,0,459149312
8058,9.3,461713408
8059,0,464183296
8060,0,465448960
8061,10.9,466710528
8062,0,468746240
8063,7.8,470011904
8064,0,471293952
8065,10.9,472981504
8066,0,474255360
8067,7.8,475254784
8068,0,476516352
8069,9.4,479035392
8070,0,479666176
8071,53.1,433967104
8072,0,436539392
8073,11,439144448
8074,0,440471552
8075,7.8,441769984
8076,0,443572224
8077,0,444874752
8078,6.2,446185472
8079,0,447090688
8080,7.8,448393216
8081,0,450945024
8082,7.8,451817472
8083,0,453115904
8084,0,455036928
8085,17.2,455888896
8086,0,457199616
8087,7.8,458059776
8088,0,459382784
8089,7.8,461307904
8090,0,462630912
8091,9.4,464965632
8092,0,463413248
8093,10.9,465350656
8094,0,467886080
8095,10.9,469164032
8096,0,470491136
8097,0,472096768
8098,6.3,473395200
8099,0,474173440
8100,7.8,475459584
8101,0,476766208
8102,56.3,436563968
8103,7.8,438476800
8104,0,439758848
8105,10.9,441036800
8106,0,442937344
8107,0,444665856
8108,10.9,445964288
8109,11,444379136
8110,0,446955520
8111,9.3,449523712
8112,0,451702784
8113,0,453001216
8114,9.5,454520832
8115,0,455806976
8116,7.8,457097216
8117,0,458964992
8118,12.5,460271616
8119,0,461557760
8120,10.9,463888384
8121,0,465158144
8122,18.8,463634432
8123,0,466169856
8124,12.5,467562496
8125,0,468852736
8126,15.6,470171648
8127,0,471625728
8128,7.9,472903680
8129,0,475439104
8130,9.4,477335552
8131,0,478605312
8132,0,478334976
8133,48.4,434028544
8134,0,435314688
8135,7.9,437231616
8136,0,434626560
8137,7.8,437161984
8138,0,439701504
8139,7.8,441286656
8140,0,442605568
8141,11,444870656
8142,0,446181376
8143,7.8,445267968
8144,0,447823872
8145,0,450375680
8146,10.9,452091904
8147,0,453382144
8148,10.9,456294400
8149,25,457625600
8150,0,458903552
8151,10.9,457117696
8152,0,459063296
8153,10.9,461963264
8154,0,463269888
8155,9.4,464838656
8156,0,466145280
8157,7.8,467431424
8158,0,469307392
8159,0,470601728
8160,6.2,471896064
8161,0,473694208
8162,6.2,474988544
8163,0,473227264
8164,7.8,475783168
8165,0,478339072
8166,56.1,434319360
8167,0,436854784
8168,6.3,439390208
8169,0,441298944
8170,0,442580992
8171,12.5,443879424
8172,11,445386752
8173,0,446689280
8174,15.6,448323584
8175,0,449622016
8176,11,451997696
8177,0,453296128
8178,12.4,450650112
8179,0,453210112
8180,9.4,455753728
8181,0,458186752
8182,9.3,459464704
8183,0,460763136
8184,9.4,463298560
8185,0,464580608
8186,0,467128320
8187,9.4,467173376
8188,0,468459520
8189,9.3,469749760
8190,0,471048192
8191,9.4,472363008
8192,0,471138304
8193,6.2,473075712
8194,0,473583616
8195,0,476147712
8196,14,479830016
8197,9.4,481124352
8198,0,433434624
8199,9.4,436023296
8200,0,438624256
8201,20.4,440590336
8202,0,441946112
8203,6.2,443514880
8204,0,444866560
8205,9.3,446803968
8206,0,448143360
8207,4.7,449470464
8208,0,451100672
8209,0,452485120
8210,6.3,453812224
8211,0,455135232
8212,10.9,456470528
8213,0,457670656
8214,7.8,459005952
8215,14,461598720
8216,0,462938112
8217,0,464224256
8218,9.4,462282752
8219,0,464850944
8220,6.3,467415040
8221,0,467824640
8222,9.4,469766144
8223,0,471576576
8224,18.8,472895488
8225,0,436781056
8226,6.3,439357440
8227,0,441987072
8228,9.4,443285504
8229,0,444596224
8230,15.7,446537728
8231,0,447860736
8232,11,449286144
8233,0,450584576
8234,0,451887104
8235,10.9,453799936
8236,0,455086080
8237,7.8,456384512
8238,0,458018816
8239,9.4,459309056
8240,0,460611584
8241,9.4,459837440
8242,0,461795328
8243,17.2,463450112
8244,0,464777216
8245,12.4,466968576
8246,0,468267008
8247,9.4,470835200
8248,0,472002560
8249,62.5,435687424
8250,6.3,438272000
8251,0,440881152
8252,0,442204160
8253,7.8,443531264
8254,18.8,445296640
8255,0,446627840
8256,0,448139264
8257,12.6,449441792
8258,0,450752512
8259,9.4,452374528
8260,0,454672384
8261,6.3,454041600
8262,0,455983104
8263,7.8,458575872
8264,0,458305536
8265,0,460922880
8266,7.8,462282752
8267,0,464998400
8268,12.5,466325504
8269,0,468893696
8270,4.7,470216704
8271,0,472047616
8272,9.3,473350144
8273,0,474652672
8274,45.4,440287232
8275,0,442912768
8276,14.1,442789888
8277,0,445423616
8278,7.8,448073728
8279,0,449773568
8280,0,451117056
8281,9.4,453505024
8282,0,454844416
8283,14.1,456208384
8284,0,455024640
8285,10.9,457633792
8286,0,460193792
8287,9.4,461524992
8288,0,462864384
8289,0,464482304
8290,6.2,465821696
8291,0,467795968
8292,6.3,469336064
8293,0,470654976
8294,9.3,472260608
8295,0,474804224
8296,9.3,476114944
8297,11,477560832
8298,0,478863360
8299,9.3,477069312
8300,0,479670272
8301,9.4,481628160
8302,0,482975744
8303,9.3,484290560
8304,0,485117952
8305,9.3,486436864
8306,22,488378368
8307,0,447115264
8308,6.3,448434176
8309,0,449744896
8310,7.8,451067904
8311,0,453664768
8312,10.9,454688768
8313,0,455999488
8314,0,457527296
8315,6.2,458833920
8316,0,460795904
8317,11,461901824
8318,0,463208448
8319,6.3,465809408
8320,0,466132992
8321,9.4,468094976
8322,0,469098496
8323,7.8,470405120
8324,0,473001984
8325,0,473415680
8326,6.2,475369472
8327,0,476454912
8328,14.1,477757440
8329,0,479281152
8330,0,480595968
8331,62.5,434614272
8332,9.4,436547584
8333,0,439144448
8334,0,434028544
8335,9.5,436629504
8336,0,438206464
8337,6.2,439521280
8338,0,441479168
8339,10.9,441901056
8340,0,444510208
8341,10.9,444837888
8342,0,446140416
8343,0,448745472
8344,9.4,448983040
8345,0,450301952
8346,7.9,452919296
8347,17.2,453160960
8348,0,454500352
8349,9.4,456101888
8350,0,457535488
8351,10.8,460431360
8352,0,462393344
8353,0,464994304
8354,9.4,465207296
8355,0,466538496
8356,7.8,469131264
8357,0,469422080
8358,9.4,472023040
8359,0,469729280
8360,17.2,472383488
8361,0,473890816
8362,53,433414144
8363,0,436027392
8364,9.4,438628352
8365,0,438669312
8366,12.5,441311232
8367,0,442257408
8368,9.4,443572224
8369,0,446189568
8370,14.2,446414848
8371,0,448380928
8372,7.8,448638976
8373,0,449978368
8374,0,452608000
8375,10.9,452911104
8376,0,455544832
8377,9.4,456118272
8378,0,457445376
8379,9.3,460070912
8380,0,461041664
8381,11,463278080
8382,0,465887232
8383,6.3,467210240
8384,0,468549632
8385,11,469880832
8386,0,471191552
8387,9.3,472674304
8388,0,473997312
8389,14.1,475697152
8390,0,477007872
8391,9.4,478318592
8392,0,479338496
8393,50.1,436338688
8394,0,438947840
8395,7.8,440918016
8396,0,441618432
8397,0,442929152
8398,7.9,445542400
8399,0,445796352
8400,9.3,447799296
8401,9.4,448040960
8402,0,450662400
8403,14.1,451948544
8404,0,453279744
8405,0,455901184
8406,10.9,456253440
8407,0,458235904
8408,12.4,459202560
8409,0,460525568
8410,7.8,463151104
8411,0,463511552
8412,7.8,465494016
8413,0,466853888
8414,9.4,468172800
8415,0,470470656
8416,7.9,471789568
8417,0,473509888
8418,10.9,474828800
8419,0,476798976
8420,9.3,478507008
8421,0,479830016
8422,59.4,434708480
8423,0,437362688
8424,12.5,440029184
8425,0,441376768
8426,14.1,442753024
8427,0,444235776
8428,11,445583360
8429,10.9,448221184
8430,14.1,448786432
8431,0,450797568
8432,7.8,450895872
8433,0,453554176
8434,9.4,453386240
8435,0,456040448
8436,0,459874304
8437,11,460222464
8438,14.1,462872576
8439,0,460890112
8440,0,463544320
8441,7.8,464134144
8442,0,465469440
8443,4.7,468103168
8444,0,468226048
8445,4.7,469557248
8446,0,472199168
8447,10.9,471838720
8448,0,474468352
8449,6.2,477110272
8450,0,476749824
8451,11,478797824
8452,0,479756288
8453,10.8,482426880
8454,0,438640640
8455,7.8,442679296
8456,0,445325312
8457,9.3,444731392
8458,0,447393792
8459,0,447463424
8460,6.2,449449984
8461,0,452083712
8462,7.8,451567616
8463,23.4,454258688
8464,0,455233536
8465,10.9,457883648
8466,0,456617984
8467,12.6,460648448
8468,0,461144064
8469,7.8,463302656
8470,0,465924096
8471,0,465891328
8472,12.5,468525056
8473,0,471158784
8474,14,470814720
8475,0,473477120
8476,9.4,471646208
8477,0,474304512
8478,14,475017216
8479,0,477003776
8480,9.4,479666176
8481,0,478916608
8482,15.6,481599488
8483,54.8,443723776
8484,0,446365696
8485,9.3,446439424
8486,0,449081344
8487,0,451727360
8488,12.5,452173824
8489,23.5,453541888
8490,10.8,452874240
8491,0,455524352
8492,0,458190848
8493,10.9,458129408
8494,7.8,460771328
8495,0,463425536
8496,14.1,462987264
8497,0,465645568
8498,6.3,465858560
8499,0,467193856
8500,17.2,469901312
8501,9.3,471228416
8502,0,473866240
8503,7.8,473088000
8504,7.9,475742208
8505,0,475742208
8506,9.4,478416896
8507,0,481087488
8508,10.8,480923648
8509,11,484630528
8510,0,483667968
8511,7.9,486342656
8512,0,486768640
8513,56.2,447844352
8514,10.9,450510848
8515,0,451895296
8516,0,453238784
8517,12.5,455254016
8518,0,457093120
8519,11,458436608
8520,0,458092544
8521,4.6,462110720
8522,0,459403264
8523,11,462065664
8524,0,464736256
8525,0,466288640
8526,12.5,467660800
8527,9.4,469016576
8528,0,470544384
8529,21.8,473288704
8530,0,472268800
8531,11,474931200
8532,0,476663808
8533,7.8,478007296
8534,0,479383552
8535,11,481644544
8536,0,483037184
8537,7.8,484667392
8538,0,486010880
8539,12.5,487358464
8540,15.7,488902656
8541,0,447246336
8542,9.4,449900544
8543,0,452562944
8544,9.3,453263360
8545,9.5,454602752
8546,0,456253440
8547,10.9,458260480
8548,0,459599872
8549,0,460939264
8550,6.3,463605760
8551,0,463949824
8552,9.4,465960960
8553,0,463532032
8554,6.3,466194432
8555,0,468852736
8556,9.4,470347776
8557,0,471703552
8558,0,472117248
8559,9.4,473477120
8560,23.4,477454336
8561,0,480129024
8562,0,477257728
8563,10.9,479956992
8564,0,482672640
8565,12.6,483065856
8566,0,485756928
8567,9.4,486014976
8568,0,487378944
8569,9.4,490070016
8570,0,490389504
8571,50,452071424
8572,0,454074368
8573,6.3,456093696
8574,0,456118272
8575,7.8,458797056
8576,7.8,459116544
8577,0,460492800
8578,7.8,463171584
8579,0,463495168
8580,14.1,467447808
8581,0,467730432
8582,0,470401024
8583,6.2,466468864
8584,0,469168128
8585,9.4,471859200
8586,0,473649152
8587,9.5,476319744
8588,0,477097984
8589,7.8,478441472
8590,0,481112064
8591,0,481783808
8592,9.4,483790848
8593,0,484114432
8594,7.8,485457920
8595,0,488128512
8596,7.8,489660416
8597,0,491003904
8598,7.8,492347392
8599,0,494694400
8600,9.4,496037888
8601,0,497602560
8602,9.3,498946048
8603,0,500998144
8604,11,502345728
8605,0,503689216
8606,11,505233408
8607,0,506576896
8608,9.4,508219392
8609,0,458661888
8610,7.8,460013568
8611,0,461361152
8612,20.3,462757888
8613,0,464449536
8614,10.8,465809408
8615,12.5,467664896
8616,0,469016576
8617,0,471031808
8618,9.4,471461888
8619,0,473481216
8620,17.2,474701824
8621,10.9,476057600
8622,0,477409280
8623,9.4,479428608
8624,0,482111488
8625,9.4,481660928
8626,0,484347904
8627,10.9,479518720
8628,0,482250752
8629,9.4,484962304
8630,15.6,485535744
8631,0,488243200
8632,10.9,489635840
8633,0,491028480
8634,10.9,492830720
8635,0,494227456
8636,9.5,496250880
8637,0,496160768
8638,51.6,460107776
8639,0,461471744
8640,9.4,464158720
8641,0,464179200
8642,0,466202624
8643,10.8,467804160
8644,0,469159936
8645,9.4,470519808
8646,0,472076288
8647,0,473427968
8648,9.3,474791936
8649,22,475701248
8650,0,477077504
8651,0,477110272
8652,6.3,479145984
8653,0,480997376
8654,9.3,482361344
8655,0,485081088
8656,9.4,485322752
8657,0,487354368
8658,9.4,488341504
8659,0,489713664
8660,10.9,492417024
8661,25,494567424
8662,0,493326336
8663,7.8,496033792
8664,65.6,452063232
8665,9.4,454758400
8666,0,455086080
8667,7.8,457781248
8668,0,460500992
8669,12.5,461647872
8670,0,464367616
8671,0,464736256
8672,6.2,467447808
8673,0,470163456
8674,12.4,469786624
8675,0,473075712
8676,14,473128960
8677,0,475164672
8678,0,477876224
8679,10.9,474722304
8680,18.8,478904320
8681,0,479621120
8682,6.2,482324480
8683,0,481984512
8684,14.2,484683776
8685,62.4,450408448
8686,0,453111808
8687,10.9,455208960
8688,0,456585216
8689,9.3,458633216
8690,0,458301440
8691,7.7,461025280
8692,0,461254656
8693,0,462618624
8694,6.3,465321984
8695,0,466935808
8696,7.8,468307968
8697,11,469712896
8698,0,471306240
8699,9.4,473190400
8700,0,474558464
8701,6.3,475938816
8702,0,477020160
8703,7.7,479731712
8704,0,481095680
8705,7.8,482455552
8706,0,484495360
8707,9.4,485658624
8708,0,487018496
8709,0,489721856
8710,12.5,490233856
8711,23.5,489181184
8712,0,491900928
8713,9.4,493572096
8714,0,494956544
8715,10.8,497008640
8716,0,498876416
8717,51.6,453169152
8718,0,455917568
8719,11,455270400
8720,0,458022912
8721,9.4,460791808
8722,0,462569472
8723,6.3,463966208
8724,0,465645568
8725,4.7,467054592
8726,0,468496384
8727,11,470151168
8728,0,471564288
8729,10.9,472571904
8730,0,474017792
8731,0,475586560
8732,6.3,476983296
8733,0,481161216
8734,12.5,482660352
8735,17.1,484708352
8736,0,484769792
8737,0,486813696
8738,7.8,489537536
8739,0,489705472
8740,7.8,491749376
8741,0,493391872
8742,9.4,494874624
8743,0,496246784
8744,0,498548736
8745,7.9,499916800
8746,9.3,501284864
8747,0,498417664
8748,7.9,501145600
8749,0,502796288
8750,50,454713344
8751,0,457437184
8752,6.95,460189696
8753,0,461570048
8754,0,462950400
8755,12.5,465391616
8756,0,466780160
8757,9.4,468418560
8758,0,469794816
8759,9.4,471179264
8760,0,472866816
8761,28.1,470867968
8762,0,473604096
8763,7.8,476913664
8764,0,479375360
8765,12.4,480755712
8766,0,479023104
8767,10.9,481746944
8768,0,484835328
8769,9.4,486232064
8770,0,487636992
8771,9.3,489340928
8772,0,490749952
8773,9.4,492765184
8774,59.4,461795328
8775,0,463179776
8776,10.9,464576512
